,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:07:00,-19.333333333333332,-3.1777777777777776,8.733333333333333,-0.1111111111111111,-2.933333333333333,-4.6,10.28888888888889,-2.688888888888889,-7.688888888888889,4.777777777777778,-8.666666666666666,2.9555555555555557
2020-09-23 18:08:00,-19.42222222222222,-3.1777777777777776,8.71111111111111,-0.08888888888888889,-3.111111111111111,-4.711111111111111,10.222222222222221,-2.7111111111111112,-8.044444444444444,4.777777777777778,-8.688888888888888,2.933333333333333
2020-09-23 18:09:00,-19.555555555555557,-3.1333333333333333,8.71111111111111,-0.08888888888888889,-3.2666666666666666,-4.822222222222222,10.133333333333333,-2.7111111111111112,-8.377777777777778,4.777777777777778,-8.666666666666666,2.9555555555555557
2020-09-23 18:10:00,-19.711111111111112,-3.066666666666667,8.688888888888888,-0.08888888888888889,-3.422222222222222,-4.911111111111111,10.044444444444444,-2.7333333333333334,-8.733333333333333,4.7555555555555555,-8.644444444444444,3.022222222222222
2020-09-23 18:11:00,-19.822222222222223,-2.977777777777778,8.644444444444444,-0.1111111111111111,-3.577777777777778,-5.0,9.977777777777778,-2.7555555555555555,-9.133333333333333,4.7555555555555555,-8.644444444444444,3.088888888888889
2020-09-23 18:12:00,-19.933333333333334,-2.8666666666666667,8.6,-0.08888888888888889,-3.7333333333333334,-5.088888888888889,9.911111111111111,-2.8,-9.511111111111111,4.711111111111111,-8.666666666666666,3.1555555555555554
2020-09-23 18:13:00,-20.044444444444444,-2.7555555555555555,8.555555555555555,-0.044444444444444446,-3.888888888888889,-5.177777777777778,9.844444444444445,-2.8444444444444446,-9.866666666666667,4.711111111111111,-8.71111111111111,3.2222222222222223
2020-09-23 18:14:00,-20.11111111111111,-2.6222222222222222,8.466666666666667,0.022222222222222223,-4.066666666666666,-5.222222222222222,9.8,-2.888888888888889,-10.2,4.7555555555555555,-8.777777777777779,3.2888888888888888
2020-09-23 18:15:00,-20.133333333333333,-2.4444444444444446,8.377777777777778,0.08888888888888889,-4.2444444444444445,-5.288888888888889,9.733333333333333,-2.888888888888889,-10.488888888888889,4.8,-8.822222222222223,3.311111111111111
2020-09-23 18:16:00,-20.11111111111111,-2.2222222222222223,8.244444444444444,0.2,-4.4222222222222225,-5.355555555555555,9.644444444444444,-2.888888888888889,-10.777777777777779,4.844444444444444,-8.822222222222223,3.2888888888888888
2020-09-23 18:17:00,-20.066666666666666,-2.0,8.088888888888889,0.3111111111111111,-4.6,-5.4222222222222225,9.533333333333333,-2.8666666666666667,-11.022222222222222,4.888888888888889,-8.8,3.2666666666666666
2020-09-23 18:18:00,-20.0,-1.8,7.933333333333334,0.4222222222222222,-4.733333333333333,-5.511111111111111,9.444444444444445,-2.8666666666666667,-11.222222222222221,4.911111111111111,-8.8,3.2666666666666666
2020-09-23 18:19:00,-19.955555555555556,-1.5777777777777777,7.7555555555555555,0.4888888888888889,-4.888888888888889,-5.6,9.311111111111112,-2.8666666666666667,-11.422222222222222,4.888888888888889,-8.8,3.2666666666666666
2020-09-23 18:20:00,-19.933333333333334,-1.3333333333333333,7.5777777777777775,0.5777777777777777,-5.0,-5.688888888888889,9.2,-2.8444444444444446,-11.577777777777778,4.844444444444444,-8.8,3.311111111111111
2020-09-23 18:21:00,-19.955555555555556,-1.1111111111111112,7.4222222222222225,0.6666666666666666,-5.088888888888889,-5.733333333333333,9.088888888888889,-2.8444444444444446,-11.71111111111111,4.777777777777778,-8.8,3.311111111111111
2020-09-23 18:22:00,-19.977777777777778,-0.9111111111111111,7.222222222222222,0.7555555555555555,-5.222222222222222,-5.7555555555555555,9.022222222222222,-2.8,-11.844444444444445,4.711111111111111,-8.8,3.311111111111111
2020-09-23 18:23:00,-20.022222222222222,-0.7111111111111111,7.044444444444444,0.8222222222222222,-5.377777777777778,-5.7555555555555555,8.977777777777778,-2.7777777777777777,-12.022222222222222,4.666666666666667,-8.844444444444445,3.2666666666666666
2020-09-23 18:24:00,-20.08888888888889,-0.4888888888888889,6.844444444444444,0.8888888888888888,-5.488888888888889,-5.777777777777778,8.933333333333334,-2.7777777777777777,-12.155555555555555,4.622222222222222,-8.88888888888889,3.2666666666666666
2020-09-23 18:25:00,-20.2,-0.28888888888888886,6.644444444444445,0.9555555555555556,-5.5777777777777775,-5.822222222222222,8.88888888888889,-2.7555555555555555,-12.266666666666667,4.5777777777777775,-8.955555555555556,3.2666666666666666
2020-09-23 18:26:00,-20.355555555555554,-0.044444444444444446,6.4222222222222225,0.9777777777777777,-5.666666666666667,-5.822222222222222,8.866666666666667,-2.7777777777777777,-12.422222222222222,4.533333333333333,-9.0,3.2888888888888888
2020-09-23 18:27:00,-20.511111111111113,0.17777777777777778,6.155555555555556,0.9555555555555556,-5.733333333333333,-5.8,8.866666666666667,-2.7777777777777777,-12.555555555555555,4.488888888888889,-9.044444444444444,3.2888888888888888
2020-09-23 18:28:00,-20.666666666666668,0.4,5.911111111111111,0.9333333333333333,-5.822222222222222,-5.7555555555555555,8.822222222222223,-2.7555555555555555,-12.644444444444444,4.444444444444445,-9.044444444444444,3.2444444444444445
2020-09-23 18:29:00,-20.8,0.6222222222222222,5.644444444444445,0.9333333333333333,-5.933333333333334,-5.733333333333333,8.822222222222223,-2.7111111111111112,-12.733333333333333,4.355555555555555,-9.0,3.2
2020-09-23 18:30:00,-20.933333333333334,0.8666666666666667,5.4,0.9555555555555556,-6.0,-5.688888888888889,8.866666666666667,-2.6444444444444444,-12.8,4.222222222222222,-8.933333333333334,3.111111111111111
2020-09-23 18:31:00,-21.022222222222222,1.1555555555555554,5.177777777777778,0.9777777777777777,-6.044444444444444,-5.666666666666667,8.911111111111111,-2.533333333333333,-12.844444444444445,4.066666666666666,-8.866666666666667,2.977777777777778
2020-09-23 18:32:00,-21.133333333333333,1.4222222222222223,4.955555555555556,1.0,-6.088888888888889,-5.644444444444445,9.0,-2.466666666666667,-12.866666666666667,3.888888888888889,-8.777777777777779,2.8666666666666667
2020-09-23 18:33:00,-21.22222222222222,1.6888888888888889,4.7555555555555555,1.0222222222222221,-6.111111111111111,-5.666666666666667,9.088888888888889,-2.4,-12.844444444444445,3.7111111111111112,-8.688888888888888,2.8
2020-09-23 18:34:00,-21.333333333333332,1.9555555555555555,4.555555555555555,1.0888888888888888,-6.155555555555556,-5.666666666666667,9.222222222222221,-2.2888888888888888,-12.8,3.533333333333333,-8.577777777777778,2.7333333333333334
2020-09-23 18:35:00,-21.488888888888887,2.2444444444444445,4.377777777777778,1.1333333333333333,-6.2,-5.666666666666667,9.333333333333334,-2.1555555555555554,-12.755555555555556,3.3777777777777778,-8.466666666666667,2.6444444444444444
2020-09-23 18:36:00,-21.644444444444446,2.511111111111111,4.222222222222222,1.1777777777777778,-6.2444444444444445,-5.711111111111111,9.422222222222222,-2.0,-12.688888888888888,3.2666666666666666,-8.4,2.5555555555555554
2020-09-23 18:37:00,-21.77777777777778,2.7555555555555555,4.088888888888889,1.2444444444444445,-6.288888888888889,-5.733333333333333,9.488888888888889,-1.8666666666666667,-12.577777777777778,3.1777777777777776,-8.355555555555556,2.4444444444444446
2020-09-23 18:38:00,-21.88888888888889,2.977777777777778,3.977777777777778,1.3555555555555556,-6.333333333333333,-5.7555555555555555,9.6,-1.711111111111111,-12.488888888888889,3.088888888888889,-8.266666666666667,2.3777777777777778
2020-09-23 18:39:00,-22.0,3.1777777777777776,3.8444444444444446,1.4444444444444444,-6.377777777777778,-5.733333333333333,9.71111111111111,-1.5555555555555556,-12.422222222222222,2.977777777777778,-8.155555555555555,2.311111111111111
2020-09-23 18:40:00,-22.133333333333333,3.3777777777777778,3.7111111111111112,1.5777777777777777,-6.4,-5.688888888888889,9.8,-1.4,-12.355555555555556,2.8222222222222224,-8.0,2.2
2020-09-23 18:41:00,-22.244444444444444,3.6,3.533333333333333,1.711111111111111,-6.444444444444445,-5.644444444444445,9.88888888888889,-1.2666666666666666,-12.311111111111112,2.6444444444444444,-7.822222222222222,2.066666666666667
2020-09-23 18:42:00,-22.333333333333332,3.8444444444444446,3.3333333333333335,1.8222222222222222,-6.533333333333333,-5.6,10.022222222222222,-1.1111111111111112,-12.266666666666667,2.488888888888889,-7.688888888888889,1.9111111111111112
2020-09-23 18:43:00,-22.4,4.088888888888889,3.1555555555555554,1.9555555555555555,-6.6,-5.555555555555555,10.155555555555555,-0.9111111111111111,-12.2,2.311111111111111,-7.555555555555555,1.8
2020-09-23 18:44:00,-22.466666666666665,4.333333333333333,2.977777777777778,2.0444444444444443,-6.688888888888889,-5.511111111111111,10.28888888888889,-0.7111111111111111,-12.133333333333333,2.1555555555555554,-7.4,1.711111111111111
2020-09-23 18:45:00,-22.511111111111113,4.555555555555555,2.8,2.1777777777777776,-6.8,-5.511111111111111,10.422222222222222,-0.5111111111111111,-12.022222222222222,1.9555555555555555,-7.288888888888889,1.6
2020-09-23 18:46:00,-22.555555555555557,4.777777777777778,2.6,2.2666666666666666,-6.911111111111111,-5.511111111111111,10.555555555555555,-0.3333333333333333,-11.933333333333334,1.7333333333333334,-7.2,1.488888888888889
2020-09-23 18:47:00,-22.6,4.977777777777778,2.3555555555555556,2.3333333333333335,-7.044444444444444,-5.533333333333333,10.71111111111111,-0.1111111111111111,-11.88888888888889,1.5555555555555556,-7.111111111111111,1.4222222222222223
2020-09-23 18:48:00,-22.666666666666668,5.155555555555556,2.1333333333333333,2.422222222222222,-7.2,-5.533333333333333,10.866666666666667,0.13333333333333333,-11.88888888888889,1.3777777777777778,-7.0,1.3111111111111111
2020-09-23 18:49:00,-22.733333333333334,5.355555555555555,1.8888888888888888,2.511111111111111,-7.333333333333333,-5.5777777777777775,11.022222222222222,0.37777777777777777,-11.866666666666667,1.2222222222222223,-6.888888888888889,1.2
2020-09-23 18:50:00,-22.77777777777778,5.5777777777777775,1.6222222222222222,2.6222222222222222,-7.488888888888889,-5.666666666666667,11.155555555555555,0.6222222222222222,-11.822222222222223,1.0444444444444445,-6.822222222222222,1.1111111111111112
2020-09-23 18:51:00,-22.866666666666667,5.8,1.3333333333333333,2.688888888888889,-7.666666666666667,-5.8,11.311111111111112,0.8444444444444444,-11.777777777777779,0.9111111111111111,-6.711111111111111,1.0444444444444445
2020-09-23 18:52:00,-22.955555555555556,5.977777777777778,1.0444444444444445,2.7111111111111112,-7.844444444444444,-5.911111111111111,11.466666666666667,1.0666666666666667,-11.733333333333333,0.7777777777777778,-6.5777777777777775,0.9777777777777777
2020-09-23 18:53:00,-23.044444444444444,6.177777777777778,0.8,2.7111111111111112,-8.066666666666666,-6.022222222222222,11.6,1.288888888888889,-11.71111111111111,0.6666666666666666,-6.444444444444445,0.9333333333333333
2020-09-23 18:54:00,-23.08888888888889,6.355555555555555,0.5333333333333333,2.7111111111111112,-8.311111111111112,-6.111111111111111,11.755555555555556,1.511111111111111,-11.71111111111111,0.5555555555555556,-6.311111111111111,0.8666666666666667
2020-09-23 18:55:00,-23.11111111111111,6.511111111111111,0.28888888888888886,2.7333333333333334,-8.511111111111111,-6.222222222222222,11.866666666666667,1.7555555555555555,-11.71111111111111,0.4222222222222222,-6.155555555555556,0.7555555555555555
2020-09-23 18:56:00,-23.133333333333333,6.644444444444445,0.044444444444444446,2.8,-8.71111111111111,-6.355555555555555,11.933333333333334,2.022222222222222,-11.688888888888888,0.26666666666666666,-6.022222222222222,0.6222222222222222
2020-09-23 18:57:00,-23.155555555555555,6.733333333333333,-0.24444444444444444,2.8666666666666667,-8.88888888888889,-6.444444444444445,12.022222222222222,2.2666666666666666,-11.644444444444444,0.15555555555555556,-5.911111111111111,0.5333333333333333
2020-09-23 18:58:00,-23.2,6.822222222222222,-0.5111111111111111,2.9555555555555557,-9.088888888888889,-6.511111111111111,12.11111111111111,2.511111111111111,-11.622222222222222,0.0,-5.7555555555555555,0.4444444444444444
2020-09-23 18:59:00,-23.244444444444444,6.933333333333334,-0.7333333333333333,3.0444444444444443,-9.266666666666667,-6.6,12.177777777777777,2.7555555555555555,-11.622222222222222,-0.17777777777777778,-5.6,0.3111111111111111
2020-09-23 19:00:00,-23.31111111111111,7.044444444444444,-0.9555555555555556,3.1555555555555554,-9.422222222222222,-6.711111111111111,12.28888888888889,2.9555555555555557,-11.644444444444444,-0.3333333333333333,-5.466666666666667,0.2
2020-09-23 19:01:00,-23.42222222222222,7.155555555555556,-1.1777777777777778,3.2444444444444445,-9.577777777777778,-6.8,12.4,3.1777777777777776,-11.688888888888888,-0.4444444444444444,-5.355555555555555,0.13333333333333333
2020-09-23 19:02:00,-23.511111111111113,7.222222222222222,-1.3777777777777778,3.2888888888888888,-9.71111111111111,-6.911111111111111,12.488888888888889,3.3777777777777778,-11.777777777777779,-0.5333333333333333,-5.288888888888889,0.1111111111111111
2020-09-23 19:03:00,-23.6,7.311111111111111,-1.5333333333333334,3.3555555555555556,-9.88888888888889,-6.977777777777778,12.533333333333333,3.577777777777778,-11.88888888888889,-0.6,-5.222222222222222,0.1111111111111111
2020-09-23 19:04:00,-23.711111111111112,7.4222222222222225,-1.6888888888888889,3.466666666666667,-10.044444444444444,-7.022222222222222,12.6,3.8,-11.977777777777778,-0.6666666666666666,-5.155555555555556,0.13333333333333333
2020-09-23 19:05:00,-23.8,7.488888888888889,-1.8222222222222222,3.577777777777778,-10.244444444444444,-7.044444444444444,12.688888888888888,3.977777777777778,-12.088888888888889,-0.7333333333333333,-5.111111111111111,0.1111111111111111
2020-09-23 19:06:00,-23.866666666666667,7.6,-1.9777777777777779,3.6444444444444444,-10.466666666666667,-7.111111111111111,12.822222222222223,4.133333333333334,-12.2,-0.7555555555555555,-5.111111111111111,0.1111111111111111
2020-09-23 19:07:00,-23.933333333333334,7.733333333333333,-2.111111111111111,3.7111111111111112,-10.644444444444444,-7.177777777777778,12.933333333333334,4.288888888888889,-12.266666666666667,-0.7777777777777778,-5.155555555555556,0.13333333333333333
2020-09-23 19:08:00,-23.977777777777778,7.822222222222222,-2.2888888888888888,3.8,-10.8,-7.266666666666667,13.066666666666666,4.444444444444445,-12.28888888888889,-0.8222222222222222,-5.155555555555556,0.15555555555555556
2020-09-23 19:09:00,-24.0,7.911111111111111,-2.422222222222222,3.888888888888889,-10.977777777777778,-7.355555555555555,13.2,4.6,-12.355555555555556,-0.8666666666666667,-5.155555555555556,0.13333333333333333
2020-09-23 19:10:00,-24.022222222222222,8.0,-2.5555555555555554,3.9555555555555557,-11.2,-7.4222222222222225,13.333333333333334,4.711111111111111,-12.444444444444445,-0.9111111111111111,-5.177777777777778,0.1111111111111111
2020-09-23 19:11:00,-24.044444444444444,8.066666666666666,-2.688888888888889,4.044444444444444,-11.444444444444445,-7.488888888888889,13.422222222222222,4.866666666666666,-12.533333333333333,-0.9555555555555556,-5.2,0.044444444444444446
2020-09-23 19:12:00,-24.022222222222222,8.155555555555555,-2.7777777777777777,4.177777777777778,-11.71111111111111,-7.5777777777777775,13.511111111111111,5.022222222222222,-12.622222222222222,-1.0444444444444445,-5.266666666666667,-0.022222222222222223
2020-09-23 19:13:00,-24.044444444444444,8.28888888888889,-2.888888888888889,4.288888888888889,-11.977777777777778,-7.666666666666667,13.622222222222222,5.177777777777778,-12.733333333333333,-1.0888888888888888,-5.355555555555555,-0.044444444444444446
2020-09-23 19:14:00,-24.08888888888889,8.422222222222222,-3.022222222222222,4.4222222222222225,-12.2,-7.711111111111111,13.733333333333333,5.355555555555555,-12.8,-1.1333333333333333,-5.444444444444445,-0.08888888888888889
2020-09-23 19:15:00,-24.08888888888889,8.511111111111111,-3.1555555555555554,4.555555555555555,-12.466666666666667,-7.777777777777778,13.822222222222223,5.533333333333333,-12.866666666666667,-1.1777777777777778,-5.533333333333333,-0.08888888888888889
2020-09-23 19:16:00,-24.11111111111111,8.6,-3.311111111111111,4.733333333333333,-12.733333333333333,-7.822222222222222,13.911111111111111,5.666666666666667,-12.933333333333334,-1.1777777777777778,-5.6,-0.044444444444444446
2020-09-23 19:17:00,-24.155555555555555,8.733333333333333,-3.466666666666667,4.933333333333334,-12.955555555555556,-7.822222222222222,14.0,5.822222222222222,-13.022222222222222,-1.2,-5.666666666666667,0.0
2020-09-23 19:18:00,-24.2,8.844444444444445,-3.6,5.111111111111111,-13.2,-7.8,14.044444444444444,5.977777777777778,-13.11111111111111,-1.2666666666666666,-5.733333333333333,0.0
2020-09-23 19:19:00,-24.2,8.955555555555556,-3.7333333333333334,5.2444444444444445,-13.444444444444445,-7.8,14.044444444444444,6.088888888888889,-13.2,-1.288888888888889,-5.822222222222222,0.0
2020-09-23 19:20:00,-24.2,9.022222222222222,-3.888888888888889,5.355555555555555,-13.688888888888888,-7.822222222222222,14.088888888888889,6.177777777777778,-13.311111111111112,-1.3111111111111111,-5.933333333333334,0.044444444444444446
2020-09-23 19:21:00,-24.177777777777777,9.088888888888889,-4.066666666666666,5.466666666666667,-13.911111111111111,-7.822222222222222,14.11111111111111,6.2444444444444445,-13.444444444444445,-1.3777777777777778,-6.044444444444444,0.1111111111111111
2020-09-23 19:22:00,-24.155555555555555,9.177777777777777,-4.2444444444444445,5.5777777777777775,-14.11111111111111,-7.822222222222222,14.133333333333333,6.288888888888889,-13.622222222222222,-1.4444444444444444,-6.133333333333334,0.2
2020-09-23 19:23:00,-24.133333333333333,9.266666666666667,-4.444444444444445,5.688888888888889,-14.311111111111112,-7.822222222222222,14.133333333333333,6.355555555555555,-13.822222222222223,-1.5333333333333334,-6.222222222222222,0.26666666666666666
2020-09-23 19:24:00,-24.08888888888889,9.4,-4.622222222222222,5.844444444444444,-14.511111111111111,-7.822222222222222,14.155555555555555,6.444444444444445,-14.0,-1.6222222222222222,-6.333333333333333,0.3333333333333333
2020-09-23 19:25:00,-24.044444444444444,9.555555555555555,-4.7555555555555555,5.955555555555556,-14.733333333333333,-7.866666666666666,14.222222222222221,6.511111111111111,-14.133333333333333,-1.711111111111111,-6.488888888888889,0.4
2020-09-23 19:26:00,-24.0,9.71111111111111,-4.888888888888889,6.066666666666666,-14.977777777777778,-7.888888888888889,14.28888888888889,6.6,-14.244444444444444,-1.7777777777777777,-6.688888888888889,0.4666666666666667
2020-09-23 19:27:00,-23.933333333333334,9.866666666666667,-5.0,6.2,-15.2,-7.911111111111111,14.355555555555556,6.688888888888889,-14.333333333333334,-1.8666666666666667,-6.866666666666666,0.5555555555555556
2020-09-23 19:28:00,-23.88888888888889,10.022222222222222,-5.155555555555556,6.355555555555555,-15.4,-7.888888888888889,14.466666666666667,6.777777777777778,-14.444444444444445,-1.9555555555555555,-7.066666666666666,0.6
2020-09-23 19:29:00,-23.844444444444445,10.177777777777777,-5.288888888888889,6.555555555555555,-15.577777777777778,-7.888888888888889,14.555555555555555,6.844444444444444,-14.533333333333333,-2.022222222222222,-7.266666666666667,0.6666666666666666
2020-09-23 19:30:00,-23.822222222222223,10.333333333333334,-5.466666666666667,6.733333333333333,-15.71111111111111,-7.866666666666666,14.622222222222222,6.933333333333334,-14.644444444444444,-2.088888888888889,-7.466666666666667,0.7333333333333333
2020-09-23 19:31:00,-23.77777777777778,10.444444444444445,-5.622222222222222,6.911111111111111,-15.8,-7.844444444444444,14.666666666666666,7.022222222222222,-14.755555555555556,-2.111111111111111,-7.666666666666667,0.8
2020-09-23 19:32:00,-23.68888888888889,10.577777777777778,-5.7555555555555555,7.111111111111111,-15.844444444444445,-7.8,14.688888888888888,7.111111111111111,-14.822222222222223,-2.1555555555555554,-7.844444444444444,0.8444444444444444
2020-09-23 19:33:00,-23.622222222222224,10.71111111111111,-5.911111111111111,7.288888888888889,-15.866666666666667,-7.8,14.666666666666666,7.222222222222222,-14.88888888888889,-2.2,-8.0,0.9333333333333333
2020-09-23 19:34:00,-23.57777777777778,10.844444444444445,-6.088888888888889,7.444444444444445,-15.866666666666667,-7.8,14.644444444444444,7.355555555555555,-14.955555555555556,-2.2444444444444445,-8.177777777777777,1.0222222222222221
2020-09-23 19:35:00,-23.533333333333335,10.977777777777778,-6.266666666666667,7.622222222222222,-15.844444444444445,-7.8,14.666666666666666,7.444444444444445,-15.044444444444444,-2.2888888888888888,-8.333333333333334,1.0666666666666667
2020-09-23 19:36:00,-23.444444444444443,11.11111111111111,-6.466666666666667,7.844444444444444,-15.822222222222223,-7.8,14.688888888888888,7.5777777777777775,-15.11111111111111,-2.3333333333333335,-8.511111111111111,1.1333333333333333
2020-09-23 19:37:00,-23.355555555555554,11.266666666666667,-6.666666666666667,8.11111111111111,-15.822222222222223,-7.822222222222222,14.688888888888888,7.711111111111111,-15.133333333333333,-2.3777777777777778,-8.666666666666666,1.2222222222222223
2020-09-23 19:38:00,-23.31111111111111,11.422222222222222,-6.911111111111111,8.355555555555556,-15.8,-7.8,14.71111111111111,7.844444444444444,-15.155555555555555,-2.4444444444444446,-8.822222222222223,1.288888888888889
2020-09-23 19:39:00,-23.266666666666666,11.6,-7.133333333333334,8.644444444444444,-15.733333333333333,-7.777777777777778,14.733333333333333,7.977777777777778,-15.2,-2.533333333333333,-9.0,1.3777777777777778
2020-09-23 19:40:00,-23.244444444444444,11.777777777777779,-7.377777777777778,8.933333333333334,-15.688888888888888,-7.711111111111111,14.755555555555556,8.088888888888889,-15.222222222222221,-2.6,-9.222222222222221,1.4666666666666666
2020-09-23 19:41:00,-23.22222222222222,11.933333333333334,-7.622222222222222,9.2,-15.622222222222222,-7.622222222222222,14.822222222222223,8.177777777777777,-15.222222222222221,-2.6444444444444444,-9.422222222222222,1.5555555555555556
2020-09-23 19:42:00,-23.2,12.11111111111111,-7.822222222222222,9.444444444444445,-15.577777777777778,-7.533333333333333,14.911111111111111,8.311111111111112,-15.222222222222221,-2.688888888888889,-9.6,1.6444444444444444
2020-09-23 19:43:00,-23.177777777777777,12.333333333333334,-8.022222222222222,9.644444444444444,-15.511111111111111,-7.466666666666667,15.0,8.444444444444445,-15.222222222222221,-2.688888888888889,-9.8,1.7555555555555555
2020-09-23 19:44:00,-23.2,12.533333333333333,-8.222222222222221,9.844444444444445,-15.444444444444445,-7.4,15.088888888888889,8.577777777777778,-15.2,-2.688888888888889,-9.977777777777778,1.8666666666666667
2020-09-23 19:45:00,-23.244444444444444,12.688888888888888,-8.466666666666667,10.044444444444444,-15.377777777777778,-7.333333333333333,15.155555555555555,8.733333333333333,-15.2,-2.7333333333333334,-10.177777777777777,1.9555555555555555
2020-09-23 19:46:00,-23.244444444444444,12.8,-8.71111111111111,10.244444444444444,-15.333333333333334,-7.311111111111111,15.244444444444444,8.88888888888889,-15.155555555555555,-2.8,-10.355555555555556,2.022222222222222
2020-09-23 19:47:00,-23.288888888888888,12.955555555555556,-9.0,10.488888888888889,-15.311111111111112,-7.266666666666667,15.333333333333334,9.088888888888889,-15.088888888888889,-2.911111111111111,-10.488888888888889,2.088888888888889
2020-09-23 19:48:00,-23.333333333333332,13.11111111111111,-9.311111111111112,10.733333333333333,-15.266666666666667,-7.266666666666667,15.422222222222222,9.266666666666667,-15.022222222222222,-3.066666666666667,-10.622222222222222,2.1333333333333333
2020-09-23 19:49:00,-23.377777777777776,13.266666666666667,-9.577777777777778,10.955555555555556,-15.244444444444444,-7.266666666666667,15.488888888888889,9.422222222222222,-14.977777777777778,-3.2222222222222223,-10.8,2.2
2020-09-23 19:50:00,-23.42222222222222,13.466666666666667,-9.844444444444445,11.155555555555555,-15.222222222222221,-7.2444444444444445,15.533333333333333,9.6,-14.911111111111111,-3.3555555555555556,-10.933333333333334,2.2888888888888888
2020-09-23 19:51:00,-23.466666666666665,13.644444444444444,-10.088888888888889,11.4,-15.2,-7.177777777777778,15.555555555555555,9.8,-14.844444444444445,-3.511111111111111,-11.044444444444444,2.4
2020-09-23 19:52:00,-23.466666666666665,13.777777777777779,-10.333333333333334,11.644444444444444,-15.222222222222221,-7.088888888888889,15.555555555555555,9.955555555555556,-14.777777777777779,-3.6222222222222222,-11.11111111111111,2.511111111111111
2020-09-23 19:53:00,-23.488888888888887,13.933333333333334,-10.555555555555555,11.88888888888889,-15.28888888888889,-7.0,15.511111111111111,10.133333333333333,-14.733333333333333,-3.7555555555555555,-11.2,2.6444444444444444
2020-09-23 19:54:00,-23.533333333333335,14.11111111111111,-10.8,12.133333333333333,-15.377777777777778,-6.911111111111111,15.466666666666667,10.28888888888889,-14.644444444444444,-3.888888888888889,-11.266666666666667,2.7777777777777777
2020-09-23 19:55:00,-23.57777777777778,14.266666666666667,-11.0,12.422222222222222,-15.444444444444445,-6.822222222222222,15.422222222222222,10.488888888888889,-14.533333333333333,-4.044444444444444,-11.333333333333334,2.911111111111111
2020-09-23 19:56:00,-23.6,14.444444444444445,-11.155555555555555,12.733333333333333,-15.511111111111111,-6.777777777777778,15.422222222222222,10.688888888888888,-14.4,-4.2444444444444445,-11.377777777777778,3.066666666666667
2020-09-23 19:57:00,-23.644444444444446,14.644444444444444,-11.355555555555556,13.044444444444444,-15.6,-6.733333333333333,15.422222222222222,10.866666666666667,-14.28888888888889,-4.4222222222222225,-11.4,3.2222222222222223
2020-09-23 19:58:00,-23.68888888888889,14.844444444444445,-11.577777777777778,13.4,-15.666666666666666,-6.666666666666667,15.4,11.022222222222222,-14.177777777777777,-4.622222222222222,-11.422222222222222,3.3555555555555556
2020-09-23 19:59:00,-23.68888888888889,15.044444444444444,-11.755555555555556,13.71111111111111,-15.777777777777779,-6.6,15.355555555555556,11.133333333333333,-14.088888888888889,-4.822222222222222,-11.444444444444445,3.511111111111111
2020-09-23 20:00:00,-23.68888888888889,15.266666666666667,-11.911111111111111,14.022222222222222,-15.844444444444445,-6.488888888888889,15.333333333333334,11.222222222222221,-14.022222222222222,-4.977777777777778,-11.511111111111111,3.6444444444444444
2020-09-23 20:01:00,-23.666666666666668,15.488888888888889,-12.022222222222222,14.28888888888889,-15.88888888888889,-6.377777777777778,15.311111111111112,11.311111111111112,-13.933333333333334,-5.155555555555556,-11.6,3.7333333333333334
2020-09-23 20:02:00,-23.6,15.666666666666666,-12.155555555555555,14.533333333333333,-15.933333333333334,-6.311111111111111,15.244444444444444,11.377777777777778,-13.866666666666667,-5.333333333333333,-11.71111111111111,3.8
2020-09-23 20:03:00,-23.511111111111113,15.88888888888889,-12.311111111111112,14.755555555555556,-15.933333333333334,-6.2444444444444445,15.222222222222221,11.444444444444445,-13.844444444444445,-5.488888888888889,-11.8,3.888888888888889
2020-09-23 20:04:00,-23.466666666666665,16.066666666666666,-12.466666666666667,15.022222222222222,-15.911111111111111,-6.177777777777778,15.2,11.511111111111111,-13.866666666666667,-5.688888888888889,-11.866666666666667,4.0
2020-09-23 20:05:00,-23.4,16.244444444444444,-12.577777777777778,15.311111111111112,-15.844444444444445,-6.088888888888889,15.133333333333333,11.577777777777778,-13.866666666666667,-5.888888888888889,-11.911111111111111,4.088888888888889
2020-09-23 20:06:00,-23.377777777777776,16.4,-12.688888888888888,15.6,-15.755555555555556,-5.977777777777778,15.066666666666666,11.644444444444444,-13.866666666666667,-6.044444444444444,-11.933333333333334,4.177777777777778
2020-09-23 20:07:00,-23.4,16.511111111111113,-12.777777777777779,15.844444444444445,-15.688888888888888,-5.866666666666666,15.0,11.733333333333333,-13.844444444444445,-6.2,-11.955555555555556,4.266666666666667
2020-09-23 20:08:00,-23.444444444444443,16.622222222222224,-12.822222222222223,16.066666666666666,-15.644444444444444,-5.777777777777778,14.933333333333334,11.8,-13.8,-6.333333333333333,-11.977777777777778,4.355555555555555
2020-09-23 20:09:00,-23.511111111111113,16.711111111111112,-12.911111111111111,16.288888888888888,-15.644444444444444,-5.733333333333333,14.822222222222223,11.866666666666667,-13.777777777777779,-6.488888888888889,-11.955555555555556,4.488888888888889
